election_num,state,Ypos,Xpos,MOE_original, MOE_instance,Trump,Clinton,Trump_New, Clinton_New,Trump_EVotes,Clinton_EVotes,Flip_Ind,MOE_Rare_Ind,Surprise_Ind
7,New Jersey,4,9,3.8,0.9,40,51,40,51.9,0,14,0,0,0
7,New Mexico,6,3,1.8,1.06,44,46,44,47.06,0,5,0,0,0
7,New York,3,9,4.5,4.49,34,51,38.49,51,0,29,0,0,0
7,North Carolina,6,7,3.5,2.18,44,44,46.18,44,15,0,1,0,0
7,North Dakota,3,4,4.9,4.51,43,32,43,36.51,3,0,0,0,0
7,Ohio,4,7,3.2,1.47,46,39,46,40.47,18,0,0,0,0
7,Oklahoma,7,4,4.3,3.39,60,30,63.39,30,7,0,0,0,0
7,Oregon,4,1,4.4,4.39,34,41,34,45.39,0,7,0,0,0
7,Pennsylvania,4,8,2.8,1.18,40,46,40,47.18,0,20,0,0,0
7,Rhode Island,4,11,3.4,0.45,32,52,32.45,52,0,4,0,0,0
7,South Carolina,6,8,4.4,2.52,47,36,49.52,36,9,0,0,0,0
7,South Dakota,4,4,4.0,0.65,49,35,49,35.65,3,0,0,0,0
7,Tennessee,6,6,4.4,1.15,44,34,45.15,34,11,0,0,0,0
7,Texas,8,4,3.6,2.38,49,35,51.38,35,38,0,0,0,0
7,Utah,5,2,2.7,0.03,40,30,40,30.03,6,0,0,0,0
7,Vermont,2,10,3.0,2.32,26,52,28.32,52,0,3,0,0,0
7,Virginia,5,8,3.6,3.55,42,48,42,51.55,0,13,0,0,0
7,Washington,3,1,4.9,2.53,39,55,39,57.53,0,12,0,0,0
7,West Virginia,5,7,5.0,0.34,60,28,60.34,28,5,0,0,0,0
7,Wisconsin,2,6,1.9,0.95,41,49,41,49.95,0,10,0,0,0
7,Wyoming,4,3,3.6,1.82,58,20,58,21.82,3,0,0,0,0
7,totals,,,,,,,1,0,272,266,,,0
8,Alabama,7,7,2.0,1.0,48,32,48,33.0,9,0,0,0,0
8,Alaska,1,1,4.9,4.76,43,47,47.76,47,3,0,1,0,0
8,Arizona,6,2,4.9,3.89,47,45,47,48.89,0,11,1,0,0
8,Arkansas,6,5,4.1,0.92,59,36,59.92,36,6,0,0,0,0
8,California,5,1,4.9,1.02,35,58,35,59.02,0,55,0,0,0
8,Colorado,5,3,3.7,2.33,43,48,43,50.33,0,9,0,0,0
8,Connecticut,4,10,3.0,2.95,35,50,37.95,50,0,7,0,0,0
8,Delaware,5,10,4.1,2.82,30,51,30,53.82,0,3,0,0,0
8,District of Columbia,6,9,4.9,2.57,4,91,4,93.57,0,3,0,0,0
8,Florida,8,9,3.3,1.12,50,46,50,47.12,29,0,0,0,0
8,Georgia,7,8,2.8,9.85,52,45,52,54.85,0,16,1,1,1
8,Hawaii,1,2,5.0,2.97,30,62,30,64.97,0,4,0,0,0
8,Idaho,3,2,4.0,3.51,48,29,48,32.51,4,0,0,0,0
8,Illinois,3,6,4.3,5.59,41,53,46.59,53,0,20,0,1,0
8,Indiana,4,6,4.0,0.77,48,37,48.77,37,11,0,0,0,0
8,Iowa,4,5,3.5,1.27,46,39,47.27,39,6,0,0,0,0
8,Kansas,6,4,5.5,3.39,58,34,58,37.39,6,0,0,0,0
8,Kentucky,5,6,4.0,2.47,54,37,56.47,37,8,0,0,0,0
8,Louisiana,7,5,4.4,4.33,50,35,54.33,35,8,0,0,0,0
8,Maine,1,11,3.5,1.43,42,46,43.43,46,0,4,0,0,0
8,Maryland,5,9,4.0,2.82,27,63,27,65.82,0,10,0,0,0
8,Massachusetts,3,10,5.0,0.54,26,56,26,56.54,0,11,0,0,0
8,Michigan,3,7,2.8,1.02,49,47,50.02,47,16,0,0,0,0
8,Minnesota,3,5,3.9,0.61,39,49,39.61,49,0,10,0,0,0
8,Missouri,7,6,3.5,1.14,47,41,47,42.14,10,0,0,0,0
8,Mississippi,5,5,2.9,7.73,54,39,61.73,39,6,0,0,1,0
8,Montana,3,3,3.2,1.42,46,36,46,37.42,3,0,0,0,0
8,Nebraska,5,4,3.6,0.86,56,29,56.86,29,5,0,0,0,0
8,Nevada,4,2,4.9,1.03,46,46,46,47.03,0,6,1,0,0
8,New Hampshire,2,11,3.7,3.21,38,49,38,52.21,0,4,0,0,0
8,New Jersey,4,9,3.8,3.63,40,51,43.63,51,0,14,0,0,0
8,New Mexico,6,3,1.8,1.23,44,46,45.23,46,0,5,0,0,0
8,New York,3,9,4.5,4.17,34,51,34,55.17,0,29,0,0,0
8,North Carolina,6,7,3.5,1.12,44,44,45.12,44,15,0,1,0,0
8,North Dakota,3,4,4.9,4.88,43,32,43,36.88,3,0,0,0,0
8,Ohio,4,7,3.2,0.7,46,39,46,39.7,18,0,0,0,0
8,Oklahoma,7,4,4.3,3.86,60,30,63.86,30,7,0,0,0,0
8,Oregon,4,1,4.4,0.94,34,41,34,41.94,0,7,0,0,0
8,Pennsylvania,4,8,2.8,1.13,40,46,41.13,46,0,20,0,0,0
8,Rhode Island,4,11,3.4,1.34,32,52,33.34,52,0,4,0,0,0
8,South Carolina,6,8,4.4,3.36,47,36,47,39.36,9,0,0,0,0
8,South Dakota,4,4,4.0,2.19,49,35,51.19,35,3,0,0,0,0
8,Tennessee,6,6,4.4,1.92,44,34,44,35.92,11,0,0,0,0
8,Texas,8,4,3.6,2.16,49,35,51.16,35,38,0,0,0,0
8,Utah,5,2,2.7,0.79,40,30,40,30.79,6,0,0,0,0
8,Vermont,2,10,3.0,0.31,26,52,26,52.31,0,3,0,0,0
8,Virginia,5,8,3.6,2.81,42,48,44.81,48,0,13,0,0,0
8,Washington,3,1,4.9,1.86,39,55,40.86,55,0,12,0,0,0
8,West Virginia,5,7,5.0,1.56,60,28,61.56,28,5,0,0,0,0
8,Wisconsin,2,6,1.9,1.43,41,49,42.43,49,0,10,0,0,0
8,Wyoming,4,3,3.6,1.32,58,20,59.32,20,3,0,0,0,0
8,totals,,,,,,,0,1,248,290,,,1
9,Alabama,7,7,2.0,0.06,48,32,48.06,32,9,0,0,0,0
9,Alaska,1,1,4.9,0.43,43,47,43,47.43,0,3,0,0,0
9,Arizona,6,2,4.9,7.79,47,45,47,52.79,0,11,1,1,1
9,Arkansas,6,5,4.1,1.61,59,36,59,37.61,6,0,0,0,0
9,California,5,1,4.9,1.38,35,58,35,59.38,0,55,0,0,0
9,Colorado,5,3,3.7,3.14,43,48,43,51.14,0,9,0,0,0
9,Connecticut,4,10,3.0,1.42,35,50,36.42,50,0,7,0,0,0
9,Delaware,5,10,4.1,1.62,30,51,30,52.62,0,3,0,0,0
9,District of Columbia,6,9,4.9,2.99,4,91,6.99,91,0,3,0,0,0
9,Florida,8,9,3.3,2.57,50,46,50,48.57,29,0,0,0,0
9,Georgia,7,8,2.8,0.64,52,45,52.64,45,16,0,0,0,0
9,Hawaii,1,2,5.0,0.09,30,62,30.09,62,0,4,0,0,0
9,Idaho,3,2,4.0,1.66,48,29,49.66,29,4,0,0,0,0
9,Illinois,3,6,4.3,1.35,41,53,41,54.35,0,20,0,0,0
9,Indiana,4,6,4.0,0.22,48,37,48,37.22,11,0,0,0,0
9,Iowa,4,5,3.5,1.79,46,39,47.79,39,6,0,0,0,0
9,Kansas,6,4,5.5,3.73,58,34,61.73,34,6,0,0,0,0
9,Kentucky,5,6,4.0,0.55,54,37,54.55,37,8,0,0,0,0
9,Louisiana,7,5,4.4,3.86,50,35,53.86,35,8,0,0,0,0
9,Maine,1,11,3.5,1.42,42,46,42,47.42,0,4,0,0,0
9,Maryland,5,9,4.0,3.07,27,63,30.07,63,0,10,0,0,0
9,Massachusetts,3,10,5.0,0.68,26,56,26.68,56,0,11,0,0,0
9,Michigan,3,7,2.8,0.5,49,47,49.5,47,16,0,0,0,0
9,Minnesota,3,5,3.9,2.4,39,49,41.4,49,0,10,0,0,0
9,Missouri,7,6,3.5,0.63,47,41,47.63,41,10,0,0,0,0
9,Mississippi,5,5,2.9,2.32,54,39,56.32,39,6,0,0,0,0
9,Montana,3,3,3.2,0.43,46,36,46,36.43,3,0,0,0,0
9,Nebraska,5,4,3.6,0.03,56,29,56.03,29,5,0,0,0,0
9,Nevada,4,2,4.9,9.33,46,46,46,55.33,0,6,1,1,1
9,New Hampshire,2,11,3.7,1.77,38,49,39.77,49,0,4,0,0,0
9,New Jersey,4,9,3.8,0.49,40,51,40.49,51,0,14,0,0,0
9,New Mexico,6,3,1.8,0.22,44,46,44.22,46,0,5,0,0,0
9,New York,3,9,4.5,1.86,34,51,35.86,51,0,29,0,0,0
9,North Carolina,6,7,3.5,2.15,44,44,46.15,44,15,0,1,0,0
9,North Dakota,3,4,4.9,0.01,43,32,43,32.01,3,0,0,0,0
9,Ohio,4,7,3.2,0.68,46,39,46,39.68,18,0,0,0,0
9,Oklahoma,7,4,4.3,2.59,60,30,60,32.59,7,0,0,0,0
9,Oregon,4,1,4.4,2.56,34,41,36.56,41,0,7,0,0,0
9,Pennsylvania,4,8,2.8,2.04,40,46,42.04,46,0,20,0,0,0
9,Rhode Island,4,11,3.4,1.89,32,52,32,53.89,0,4,0,0,0
9,South Carolina,6,8,4.4,2.46,47,36,49.46,36,9,0,0,0,0
9,South Dakota,4,4,4.0,0.43,49,35,49.43,35,3,0,0,0,0
9,Tennessee,6,6,4.4,0.89,44,34,44.89,34,11,0,0,0,0
9,Texas,8,4,3.6,1.06,49,35,50.06,35,38,0,0,0,0
9,Utah,5,2,2.7,2.47,40,30,40,32.47,6,0,0,0,0
9,Vermont,2,10,3.0,2.54,26,52,26,54.54,0,3,0,0,0
9,Virginia,5,8,3.6,1.5,42,48,43.5,48,0,13,0,0,0
9,Washington,3,1,4.9,0.11,39,55,39.11,55,0,12,0,0,0
9,West Virginia,5,7,5.0,0.0,60,28,60,28.0,5,0,0,0,0
9,Wisconsin,2,6,1.9,0.45,41,49,41,49.45,0,10,0,0,0
9,Wyoming,4,3,3.6,2.43,58,20,60.43,20,3,0,0,0,0
9,totals,,,,,,,0,1,261,277,,,2
10,Alabama,7,7,2.0,1.34,48,32,49.34,32,9,0,0,0,0
10,Alaska,1,1,4.9,4.11,43,47,47.11,47,3,0,1,0,0
10,Arizona,6,2,4.9,4.5,47,45,47,49.5,0,11,1,0,0
10,Arkansas,6,5,4.1,3.26,59,36,62.26,36,6,0,0,0,0
10,California,5,1,4.9,5.89,35,58,35,63.89,0,55,0,1,0
10,Colorado,5,3,3.7,0.72,43,48,43.72,48,0,9,0,0,0
10,Connecticut,4,10,3.0,2.82,35,50,35,52.82,0,7,0,0,0
10,Delaware,5,10,4.1,0.21,30,51,30.21,51,0,3,0,0,0
10,District of Columbia,6,9,4.9,5.68,4,91,4,96.68,0,3,0,1,0
10,Florida,8,9,3.3,2.81,50,46,52.81,46,29,0,0,0,0
10,Georgia,7,8,2.8,0.62,52,45,52,45.62,16,0,0,0,0
10,Hawaii,1,2,5.0,2.54,30,62,32.54,62,0,4,0,0,0
10,Idaho,3,2,4.0,2.64,48,29,50.64,29,4,0,0,0,0
10,Illinois,3,6,4.3,1.63,41,53,42.63,53,0,20,0,0,0
10,Indiana,4,6,4.0,0.81,48,37,48.81,37,11,0,0,0,0
10,Iowa,4,5,3.5,0.09,46,39,46.09,39,6,0,0,0,0
10,Kansas,6,4,5.5,4.74,58,34,58,38.74,6,0,0,0,0
10,Kentucky,5,6,4.0,0.55,54,37,54,37.55,8,0,0,0,0
10,Louisiana,7,5,4.4,1.36,50,35,50,36.36,8,0,0,0,0
10,Maine,1,11,3.5,3.32,42,46,42,49.32,0,4,0,0,0
10,Maryland,5,9,4.0,6.62,27,63,27,69.62,0,10,0,1,0
10,Massachusetts,3,10,5.0,1.73,26,56,26,57.73,0,11,0,0,0
10,Michigan,3,7,2.8,2.45,49,47,49,49.45,0,16,1,0,0
10,Minnesota,3,5,3.9,0.98,39,49,39.98,49,0,10,0,0,0
10,Missouri,7,6,3.5,1.11,47,41,48.11,41,10,0,0,0,0
10,Mississippi,5,5,2.9,0.37,54,39,54.37,39,6,0,0,0,0
10,Montana,3,3,3.2,2.54,46,36,48.54,36,3,0,0,0,0
10,Nebraska,5,4,3.6,0.27,56,29,56.27,29,5,0,0,0,0
10,Nevada,4,2,4.9,0.82,46,46,46,46.82,0,6,1,0,0
10,New Hampshire,2,11,3.7,1.74,38,49,38,50.74,0,4,0,0,0
10,New Jersey,4,9,3.8,2.73,40,51,42.73,51,0,14,0,0,0
10,New Mexico,6,3,1.8,0.3,44,46,44.3,46,0,5,0,0,0
10,New York,3,9,4.5,4.31,34,51,34,55.31,0,29,0,0,0
10,North Carolina,6,7,3.5,2.2,44,44,46.2,44,15,0,1,0,0
10,North Dakota,3,4,4.9,1.65,43,32,44.65,32,3,0,0,0,0
10,Ohio,4,7,3.2,2.54,46,39,46,41.54,18,0,0,0,0
10,Oklahoma,7,4,4.3,3.67,60,30,63.67,30,7,0,0,0,0
10,Oregon,4,1,4.4,3.9,34,41,37.9,41,0,7,0,0,0
10,Pennsylvania,4,8,2.8,0.02,40,46,40.02,46,0,20,0,0,0
10,Rhode Island,4,11,3.4,2.84,32,52,34.84,52,0,4,0,0,0
10,South Carolina,6,8,4.4,4.15,47,36,51.15,36,9,0,0,0,0
10,South Dakota,4,4,4.0,0.81,49,35,49,35.81,3,0,0,0,0
10,Tennessee,6,6,4.4,3.73,44,34,47.73,34,11,0,0,0,0
10,Texas,8,4,3.6,0.94,49,35,49.94,35,38,0,0,0,0
10,Utah,5,2,2.7,2.69,40,30,40,32.69,6,0,0,0,0
10,Vermont,2,10,3.0,2.46,26,52,28.46,52,0,3,0,0,0
10,Virginia,5,8,3.6,2.18,42,48,44.18,48,0,13,0,0,0
10,Washington,3,1,4.9,0.13,39,55,39,55.13,0,12,0,0,0
10,West Virginia,5,7,5.0,4.68,60,28,60,32.68,5,0,0,0,0
10,Wisconsin,2,6,1.9,5.4,41,49,41,54.4,0,10,0,1,0
10,Wyoming,4,3,3.6,2.33,58,20,58,22.33,3,0,0,0,0
10,totals,,,,,,,0,1,248,290,,,0
11,Alabama,7,7,2.0,0.73,48,32,48.73,32,9,0,0,0,0
11,Alaska,1,1,4.9,3.63,43,47,43,50.63,0,3,0,0,0
11,Arizona,6,2,4.9,4.44,47,45,51.44,45,11,0,0,0,0
11,Arkansas,6,5,4.1,2.59,59,36,61.59,36,6,0,0,0,0
11,California,5,1,4.9,0.11,35,58,35,58.11,0,55,0,0,0
11,Colorado,5,3,3.7,0.7,43,48,43,48.7,0,9,0,0,0
11,Connecticut,4,10,3.0,1.83,35,50,35,51.83,0,7,0,0,0
11,Delaware,5,10,4.1,4.03,30,51,34.03,51,0,3,0,0,0
11,District of Columbia,6,9,4.9,3.34,4,91,4,94.34,0,3,0,0,0
11,Florida,8,9,3.3,3.12,50,46,50,49.12,29,0,0,0,0
11,Georgia,7,8,2.8,0.52,52,45,52.52,45,16,0,0,0,0
11,Hawaii,1,2,5.0,2.59,30,62,32.59,62,0,4,0,0,0
11,Idaho,3,2,4.0,0.7,48,29,48.7,29,4,0,0,0,0
11,Illinois,3,6,4.3,3.4,41,53,41,56.4,0,20,0,0,0
11,Indiana,4,6,4.0,2.12,48,37,50.12,37,11,0,0,0,0
11,Iowa,4,5,3.5,2.54,46,39,46,41.54,6,0,0,0,0
11,Kansas,6,4,5.5,0.25,58,34,58.25,34,6,0,0,0,0
11,Kentucky,5,6,4.0,0.2,54,37,54.2,37,8,0,0,0,0
11,Louisiana,7,5,4.4,1.45,50,35,51.45,35,8,0,0,0,0
11,Maine,1,11,3.5,0.94,42,46,42.94,46,0,4,0,0,0
11,Maryland,5,9,4.0,3.59,27,63,30.59,63,0,10,0,0,0
11,Massachusetts,3,10,5.0,2.63,26,56,26,58.63,0,11,0,0,0
11,Michigan,3,7,2.8,0.72,49,47,49,47.72,16,0,0,0,0
11,Minnesota,3,5,3.9,3.34,39,49,39,52.34,0,10,0,0,0
11,Missouri,7,6,3.5,6.46,47,41,53.46,41,10,0,0,1,0
11,Mississippi,5,5,2.9,0.49,54,39,54,39.49,6,0,0,0,0
11,Montana,3,3,3.2,0.14,46,36,46.14,36,3,0,0,0,0
11,Nebraska,5,4,3.6,1.8,56,29,57.8,29,5,0,0,0,0
11,Nevada,4,2,4.9,3.63,46,46,46,49.63,0,6,1,0,0
11,New Hampshire,2,11,3.7,3.44,38,49,38,52.44,0,4,0,0,0
11,New Jersey,4,9,3.8,1.6,40,51,41.6,51,0,14,0,0,0
11,New Mexico,6,3,1.8,0.95,44,46,44.95,46,0,5,0,0,0
11,New York,3,9,4.5,3.15,34,51,34,54.15,0,29,0,0,0
11,North Carolina,6,7,3.5,0.28,44,44,44,44.28,0,15,1,0,0
11,North Dakota,3,4,4.9,2.71,43,32,45.71,32,3,0,0,0,0
11,Ohio,4,7,3.2,1.43,46,39,46,40.43,18,0,0,0,0
11,Oklahoma,7,4,4.3,1.88,60,30,61.88,30,7,0,0,0,0
11,Oregon,4,1,4.4,3.93,34,41,37.93,41,0,7,0,0,0
11,Pennsylvania,4,8,2.8,2.67,40,46,40,48.67,0,20,0,0,0
11,Rhode Island,4,11,3.4,2.75,32,52,34.75,52,0,4,0,0,0
11,South Carolina,6,8,4.4,9.95,47,36,56.95,36,9,0,0,1,0
11,South Dakota,4,4,4.0,1.81,49,35,49,36.81,3,0,0,0,0
11,Tennessee,6,6,4.4,0.03,44,34,44,34.03,11,0,0,0,0
11,Texas,8,4,3.6,3.33,49,35,49,38.33,38,0,0,0,0
11,Utah,5,2,2.7,2.45,40,30,42.45,30,6,0,0,0,0
11,Vermont,2,10,3.0,1.58,26,52,26,53.58,0,3,0,0,0
11,Virginia,5,8,3.6,1.37,42,48,43.37,48,0,13,0,0,0
11,Washington,3,1,4.9,3.4,39,55,39,58.4,0,12,0,0,0
11,West Virginia,5,7,5.0,2.01,60,28,62.01,28,5,0,0,0,0
11,Wisconsin,2,6,1.9,1.34,41,49,41,50.34,0,10,0,0,0
11,Wyoming,4,3,3.6,1.44,58,20,58,21.44,3,0,0,0,0
11,totals,,,,,,,0,1,257,281,,,0
12,Alabama,7,7,2.0,1.97,48,32,49.97,32,9,0,0,0,0
12,Alaska,1,1,4.9,2.23,43,47,43,49.23,0,3,0,0,0
12,Arizona,6,2,4.9,2.5,47,45,49.5,45,11,0,0,0,0
12,Arkansas,6,5,4.1,3.61,59,36,59,39.61,6,0,0,0,0
12,California,5,1,4.9,3.08,35,58,35,61.08,0,55,0,0,0
12,Colorado,5,3,3.7,3.58,43,48,43,51.58,0,9,0,0,0
12,Connecticut,4,10,3.0,0.06,35,50,35.06,50,0,7,0,0,0
12,Delaware,5,10,4.1,0.91,30,51,30.91,51,0,3,0,0,0
12,District of Columbia,6,9,4.9,0.16,4,91,4.16,91,0,3,0,0,0
12,Florida,8,9,3.3,7.82,50,46,50,53.82,0,29,1,1,1
12,Georgia,7,8,2.8,2.65,52,45,52,47.65,16,0,0,0,0
12,Hawaii,1,2,5.0,3.52,30,62,33.52,62,0,4,0,0,0
12,Idaho,3,2,4.0,1.3,48,29,49.3,29,4,0,0,0,0
12,Illinois,3,6,4.3,2.79,41,53,41,55.79,0,20,0,0,0
12,Indiana,4,6,4.0,1.0,48,37,49.0,37,11,0,0,0,0
12,Iowa,4,5,3.5,0.59,46,39,46,39.59,6,0,0,0,0
12,Kansas,6,4,5.5,5.37,58,34,63.37,34,6,0,0,0,0
12,Kentucky,5,6,4.0,1.34,54,37,55.34,37,8,0,0,0,0
12,Louisiana,7,5,4.4,0.45,50,35,50,35.45,8,0,0,0,0
12,Maine,1,11,3.5,2.56,42,46,42,48.56,0,4,0,0,0
12,Maryland,5,9,4.0,2.82,27,63,27,65.82,0,10,0,0,0
12,Massachusetts,3,10,5.0,0.19,26,56,26.19,56,0,11,0,0,0
12,Michigan,3,7,2.8,1.44,49,47,49,48.44,16,0,0,0,0
12,Minnesota,3,5,3.9,2.16,39,49,39,51.16,0,10,0,0,0
12,Missouri,7,6,3.5,2.28,47,41,47,43.28,10,0,0,0,0
12,Mississippi,5,5,2.9,1.5,54,39,54,40.5,6,0,0,0,0
12,Montana,3,3,3.2,2.26,46,36,46,38.26,3,0,0,0,0
12,Nebraska,5,4,3.6,0.25,56,29,56.25,29,5,0,0,0,0
12,Nevada,4,2,4.9,3.3,46,46,49.3,46,6,0,1,0,0
12,New Hampshire,2,11,3.7,1.28,38,49,38,50.28,0,4,0,0,0
12,New Jersey,4,9,3.8,2.41,40,51,42.41,51,0,14,0,0,0
12,New Mexico,6,3,1.8,1.01,44,46,45.01,46,0,5,0,0,0
12,New York,3,9,4.5,0.02,34,51,34,51.02,0,29,0,0,0
12,North Carolina,6,7,3.5,2.93,44,44,46.93,44,15,0,1,0,0
12,North Dakota,3,4,4.9,3.26,43,32,43,35.26,3,0,0,0,0
12,Ohio,4,7,3.2,0.84,46,39,46.84,39,18,0,0,0,0
12,Oklahoma,7,4,4.3,3.54,60,30,60,33.54,7,0,0,0,0
12,Oregon,4,1,4.4,4.08,34,41,38.08,41,0,7,0,0,0
12,Pennsylvania,4,8,2.8,1.66,40,46,41.66,46,0,20,0,0,0
12,Rhode Island,4,11,3.4,3.16,32,52,32,55.16,0,4,0,0,0
12,South Carolina,6,8,4.4,0.9,47,36,47,36.9,9,0,0,0,0
12,South Dakota,4,4,4.0,3.01,49,35,52.01,35,3,0,0,0,0
12,Tennessee,6,6,4.4,3.53,44,34,44,37.53,11,0,0,0,0
12,Texas,8,4,3.6,0.07,49,35,49,35.07,38,0,0,0,0
12,Utah,5,2,2.7,1.26,40,30,41.26,30,6,0,0,0,0
12,Vermont,2,10,3.0,0.43,26,52,26.43,52,0,3,0,0,0
12,Virginia,5,8,3.6,0.62,42,48,42,48.62,0,13,0,0,0
12,Washington,3,1,4.9,2.87,39,55,39,57.87,0,12,0,0,0
12,West Virginia,5,7,5.0,3.01,60,28,60,31.01,5,0,0,0,0
12,Wisconsin,2,6,1.9,7.75,41,49,48.75,49,0,10,0,1,0
12,Wyoming,4,3,3.6,3.22,58,20,61.22,20,3,0,0,0,0
12,totals,,,,,,,0,1,249,289,,,1
13,Alabama,7,7,2.0,0.31,48,32,48.31,32,9,0,0,0,0
13,Alaska,1,1,4.9,2.58,43,47,45.58,47,0,3,0,0,0
13,Arizona,6,2,4.9,4.8,47,45,51.8,45,11,0,0,0,0
13,Arkansas,6,5,4.1,3.67,59,36,59,39.67,6,0,0,0,0
13,California,5,1,4.9,0.92,35,58,35.92,58,0,55,0,0,0
13,Colorado,5,3,3.7,2.72,43,48,43,50.72,0,9,0,0,0
13,Connecticut,4,10,3.0,1.87,35,50,36.87,50,0,7,0,0,0
13,Delaware,5,10,4.1,0.57,30,51,30.57,51,0,3,0,0,0
13,District of Columbia,6,9,4.9,3.47,4,91,7.47,91,0,3,0,0,0
13,Florida,8,9,3.3,0.78,50,46,50,46.78,29,0,0,0,0
13,Georgia,7,8,2.8,2.42,52,45,52,47.42,16,0,0,0,0
13,Hawaii,1,2,5.0,0.3,30,62,30.3,62,0,4,0,0,0
13,Idaho,3,2,4.0,3.62,48,29,51.62,29,4,0,0,0,0
13,Illinois,3,6,4.3,2.02,41,53,41,55.02,0,20,0,0,0
13,Indiana,4,6,4.0,0.76,48,37,48.76,37,11,0,0,0,0
13,Iowa,4,5,3.5,0.82,46,39,46.82,39,6,0,0,0,0
13,Kansas,6,4,5.5,3.89,58,34,61.89,34,6,0,0,0,0
13,Kentucky,5,6,4.0,2.83,54,37,54,39.83,8,0,0,0,0
13,Louisiana,7,5,4.4,0.09,50,35,50.09,35,8,0,0,0,0
13,Maine,1,11,3.5,1.33,42,46,43.33,46,0,4,0,0,0
13,Maryland,5,9,4.0,3.81,27,63,30.81,63,0,10,0,0,0
13,Massachusetts,3,10,5.0,2.46,26,56,26,58.46,0,11,0,0,0
13,Michigan,3,7,2.8,1.88,49,47,49,48.88,16,0,0,0,0
13,Minnesota,3,5,3.9,1.04,39,49,39,50.04,0,10,0,0,0
13,Missouri,7,6,3.5,3.84,47,41,47,44.84,10,0,0,1,0
13,Mississippi,5,5,2.9,2.11,54,39,56.11,39,6,0,0,0,0
13,Montana,3,3,3.2,6.28,46,36,52.28,36,3,0,0,1,0
13,Nebraska,5,4,3.6,2.94,56,29,56,31.94,5,0,0,0,0
13,Nevada,4,2,4.9,4.37,46,46,46,50.37,0,6,1,0,0
13,New Hampshire,2,11,3.7,3.05,38,49,38,52.05,0,4,0,0,0
13,New Jersey,4,9,3.8,0.89,40,51,40,51.89,0,14,0,0,0
13,New Mexico,6,3,1.8,0.56,44,46,44.56,46,0,5,0,0,0
13,New York,3,9,4.5,4.04,34,51,38.04,51,0,29,0,0,0
13,North Carolina,6,7,3.5,3.0,44,44,47.0,44,15,0,1,0,0
13,North Dakota,3,4,4.9,3.12,43,32,43,35.12,3,0,0,0,0
13,Ohio,4,7,3.2,0.98,46,39,46.98,39,18,0,0,0,0
13,Oklahoma,7,4,4.3,3.72,60,30,63.72,30,7,0,0,0,0
13,Oregon,4,1,4.4,2.02,34,41,36.02,41,0,7,0,0,0
13,Pennsylvania,4,8,2.8,2.38,40,46,42.38,46,0,20,0,0,0
13,Rhode Island,4,11,3.4,2.26,32,52,32,54.26,0,4,0,0,0
13,South Carolina,6,8,4.4,2.58,47,36,47,38.58,9,0,0,0,0
13,South Dakota,4,4,4.0,2.24,49,35,49,37.24,3,0,0,0,0
13,Tennessee,6,6,4.4,1.82,44,34,44,35.82,11,0,0,0,0
13,Texas,8,4,3.6,2.6,49,35,51.6,35,38,0,0,0,0
13,Utah,5,2,2.7,0.95,40,30,40.95,30,6,0,0,0,0
13,Vermont,2,10,3.0,1.0,26,52,27.0,52,0,3,0,0,0
13,Virginia,5,8,3.6,2.05,42,48,44.05,48,0,13,0,0,0
13,Washington,3,1,4.9,7.81,39,55,39,62.81,0,12,0,1,0
13,West Virginia,5,7,5.0,2.05,60,28,60,30.05,5,0,0,0,0
13,Wisconsin,2,6,1.9,1.59,41,49,41,50.59,0,10,0,0,0
13,Wyoming,4,3,3.6,0.99,58,20,58.99,20,3,0,0,0,0
13,totals,,,,,,,1,0,272,266,,,0
14,Alabama,7,7,2.0,0.31,48,32,48.31,32,9,0,0,0,0
14,Alaska,1,1,4.9,2.64,43,47,45.64,47,0,3,0,0,0
14,Arizona,6,2,4.9,1.41,47,45,47,46.41,11,0,0,0,0
14,Arkansas,6,5,4.1,2.09,59,36,59,38.09,6,0,0,0,0
14,California,5,1,4.9,2.42,35,58,35,60.42,0,55,0,0,0
14,Colorado,5,3,3.7,0.35,43,48,43,48.35,0,9,0,0,0
14,Connecticut,4,10,3.0,2.16,35,50,37.16,50,0,7,0,0,0
14,Delaware,5,10,4.1,0.84,30,51,30.84,51,0,3,0,0,0
14,District of Columbia,6,9,4.9,2.66,4,91,4,93.66,0,3,0,0,0
14,Florida,8,9,3.3,0.22,50,46,50.22,46,29,0,0,0,0
14,Georgia,7,8,2.8,2.25,52,45,54.25,45,16,0,0,0,0
14,Hawaii,1,2,5.0,1.43,30,62,31.43,62,0,4,0,0,0
14,Idaho,3,2,4.0,0.55,48,29,48.55,29,4,0,0,0,0
14,Illinois,3,6,4.3,2.26,41,53,43.26,53,0,20,0,0,0
14,Indiana,4,6,4.0,2.7,48,37,50.7,37,11,0,0,0,0
14,Iowa,4,5,3.5,1.64,46,39,47.64,39,6,0,0,0,0
14,Kansas,6,4,5.5,0.29,58,34,58.29,34,6,0,0,0,0
14,Kentucky,5,6,4.0,1.47,54,37,55.47,37,8,0,0,0,0
14,Louisiana,7,5,4.4,3.06,50,35,53.06,35,8,0,0,0,0
14,Maine,1,11,3.5,1.41,42,46,43.41,46,0,4,0,0,0
14,Maryland,5,9,4.0,0.71,27,63,27,63.71,0,10,0,0,0
